timestamp,fila_tamanho,detectados_total,movidos_total,ignorados_total,detectados_por_intervalo,movidos_por_intervalo,ignorados_por_intervalo
2026-03-01T22:39:43.812382,0,2,0,2,0,0,0
2026-03-01T22:39:47.844293,0,2,0,2,0,0,0
2026-03-02T00:02:17.252169,0,0,0,0,0,0,0
2026-03-02T00:02:21.282467,0,0,0,0,0,0,0
2026-03-02T00:02:49.798401,0,0,0,0,0,0,0
2026-03-02T00:02:53.828581,0,0,0,0,0,0,0
2026-03-02T00:02:57.858951,0,0,0,0,0,0,0
2026-03-02T00:03:01.884833,0,3,0,3,3,0,3
2026-03-02T00:03:05.908285,0,3,0,3,0,0,0
2026-03-02T00:03:09.938054,0,3,0,3,0,0,0
2026-03-02T00:03:13.971302,0,3,0,3,0,0,0
2026-03-02T00:03:18.016022,0,3,0,3,0,0,0
2026-03-02T00:03:22.049055,0,3,0,3,0,0,0
2026-03-02T00:03:26.079303,0,3,0,3,0,0,0
2026-03-02T00:03:30.081660,0,3,0,3,0,0,0
2026-03-02T00:03:34.091779,0,3,0,3,0,0,0
2026-03-02T00:03:38.112014,0,3,0,3,0,0,0
2026-03-02T00:03:42.113352,0,3,0,3,0,0,0
2026-03-02T00:03:46.123610,0,3,0,3,0,0,0
2026-03-02T00:03:50.132537,0,3,0,3,0,0,0
2026-03-02T00:03:54.142513,0,3,0,3,0,0,0
2026-03-02T00:03:58.166153,0,3,0,3,0,0,0
2026-03-02T00:04:02.188880,0,3,0,3,0,0,0
2026-03-02T00:04:06.218532,0,3,0,3,0,0,0
2026-03-02T00:04:10.250664,0,3,0,3,0,0,0
2026-03-02T00:04:14.298064,0,3,0,3,0,0,0
2026-03-02T00:04:18.328349,0,3,0,3,0,0,0
2026-03-02T00:04:22.371939,0,3,0,3,0,0,0
2026-03-02T00:04:26.408428,0,3,0,3,0,0,0
2026-03-02T00:04:30.454047,0,3,0,3,0,0,0
2026-03-02T00:04:34.471485,0,3,0,3,0,0,0
2026-03-02T00:04:38.501435,0,3,0,3,0,0,0
2026-03-02T00:04:42.503132,0,3,0,3,0,0,0
2026-03-02T00:04:46.531140,0,3,0,3,0,0,0
2026-03-02T00:04:50.563169,0,3,0,3,0,0,0
2026-03-02T00:04:54.589978,0,3,0,3,0,0,0
2026-03-02T00:04:58.636803,0,3,0,3,0,0,0
2026-03-02T00:05:02.658153,0,3,0,3,0,0,0
2026-03-02T00:05:06.688451,0,3,0,3,0,0,0
2026-03-02T00:05:10.718934,0,3,0,3,0,0,0
2026-03-02T00:05:14.746958,0,3,0,3,0,0,0
2026-03-02T00:05:18.769100,0,3,0,3,0,0,0
2026-03-02T00:05:22.813209,0,3,0,3,0,0,0
2026-03-02T00:05:26.837756,0,3,0,3,0,0,0
2026-03-02T00:05:30.862642,0,3,0,3,0,0,0
2026-03-02T00:05:34.906329,0,3,0,3,0,0,0
2026-03-02T00:05:38.938241,0,3,0,3,0,0,0
2026-03-02T00:05:42.970138,0,3,0,3,0,0,0
2026-03-02T00:05:46.972054,0,3,0,3,0,0,0
2026-03-02T00:05:50.995549,0,3,0,3,0,0,0
2026-03-02T00:05:55.031719,0,3,0,3,0,0,0
2026-03-02T00:05:59.062694,0,3,0,3,0,0,0
2026-03-02T00:06:03.087501,0,3,0,3,0,0,0
2026-03-02T00:06:07.123265,0,3,0,3,0,0,0
2026-03-02T00:06:11.129696,0,3,0,3,0,0,0
2026-03-02T00:06:15.157467,0,3,0,3,0,0,0
2026-03-02T00:06:19.161640,0,3,0,3,0,0,0
2026-03-02T00:06:23.174691,0,3,0,3,0,0,0
2026-03-02T00:06:27.210587,0,3,0,3,0,0,0
2026-03-02T00:06:31.222384,0,3,0,3,0,0,0
2026-03-02T00:06:35.249960,0,3,0,3,0,0,0
2026-03-02T00:06:39.270800,0,3,0,3,0,0,0
2026-03-02T00:06:43.294357,0,3,0,3,0,0,0
2026-03-02T00:06:47.302991,0,3,0,3,0,0,0
2026-03-02T00:06:51.312705,0,3,0,3,0,0,0
2026-03-02T00:06:55.322223,0,3,0,3,0,0,0
2026-03-02T00:06:59.347460,0,3,0,3,0,0,0
2026-03-02T00:07:03.348924,0,3,0,3,0,0,0
2026-03-02T00:07:07.359523,0,3,0,3,0,0,0
2026-03-02T00:07:11.370302,0,3,0,3,0,0,0
2026-03-02T00:07:15.393304,0,3,0,3,0,0,0
2026-03-02T00:07:19.427426,0,3,0,3,0,0,0
2026-03-02T00:07:23.433380,0,3,0,3,0,0,0
2026-03-02T00:07:27.433255,0,3,0,3,0,0,0
2026-03-02T00:07:31.521943,0,4,0,3,1,0,0
2026-03-02T00:07:35.545773,0,4,0,3,0,0,0
2026-03-02T00:07:39.569466,0,4,0,3,0,0,0
2026-03-02T00:07:43.582393,0,4,0,3,0,0,0
2026-03-02T00:07:47.593717,0,4,0,3,0,0,0
2026-03-02T00:07:51.605038,0,4,0,3,0,0,0
2026-03-02T00:07:55.629972,0,4,0,3,0,0,0
2026-03-02T00:07:59.672439,0,4,0,3,0,0,0
2026-03-02T00:08:03.688544,0,4,0,3,0,0,0
2026-03-02T00:08:07.730068,0,4,0,3,0,0,0
2026-03-02T00:08:11.759852,0,4,0,3,0,0,0
2026-03-02T17:11:47.782555,0,0,0,0,0,0,0
2026-03-02T17:11:49.797906,0,0,0,0,0,0,0
2026-03-02T17:11:51.815999,0,0,0,0,0,0,0
2026-03-02T17:11:53.840977,0,0,0,0,0,0,0
2026-03-02T17:11:55.870528,0,0,0,0,0,0,0
2026-03-02T17:11:57.897342,0,0,0,0,0,0,0
2026-03-02T17:11:59.918489,0,0,0,0,0,0,0
2026-03-02T17:12:01.949825,0,0,0,0,0,0,0
2026-03-02T17:12:03.965188,0,0,0,0,0,0,0
2026-03-02T17:12:05.983538,0,0,0,0,0,0,0
2026-03-02T17:12:08.019717,0,0,0,0,0,0,0
2026-03-02T17:12:10.047744,0,0,0,0,0,0,0
2026-03-02T17:12:49.234808,0,0,0,0,0,0,0
2026-03-02T17:12:51.250466,0,0,0,0,0,0,0
2026-03-02T17:12:53.266276,0,0,0,0,0,0,0
2026-03-02T17:12:55.282684,0,0,0,0,0,0,0
2026-03-02T17:12:57.298586,0,0,0,0,0,0,0
2026-03-02T17:12:59.391793,0,1,0,1,1,0,1
2026-03-02T17:13:01.410886,0,1,0,1,0,0,0
2026-03-02T17:13:03.426971,0,1,0,1,0,0,0
2026-03-02T17:13:05.438258,0,1,0,1,0,0,0
2026-03-02T17:13:07.461034,0,2,0,2,1,0,1
2026-03-02T17:13:09.475735,0,2,0,2,0,0,0
2026-03-02T17:13:11.492163,0,2,0,2,0,0,0
2026-03-02T17:13:13.509671,0,2,0,2,0,0,0
2026-03-02T17:13:15.524048,0,2,0,2,0,0,0
2026-03-02T17:13:17.544593,0,2,0,2,0,0,0
2026-03-02T17:13:19.561053,0,2,0,2,0,0,0
2026-03-02T17:13:21.577918,0,2,0,2,0,0,0
2026-03-02T17:13:23.590784,0,2,0,2,0,0,0
2026-03-02T17:13:25.608047,0,2,0,2,0,0,0
2026-03-02T17:13:27.622631,0,2,0,2,0,0,0
2026-03-02T17:13:29.628158,0,2,0,2,0,0,0
2026-03-02T17:13:31.642446,0,2,0,2,0,0,0
2026-03-02T17:13:33.654432,0,2,0,2,0,0,0
2026-03-02T17:13:35.673851,0,2,0,2,0,0,0
2026-03-02T17:13:37.690829,0,2,0,2,0,0,0
2026-03-02T17:13:39.712563,0,2,0,2,0,0,0
2026-03-02T17:13:41.728915,0,2,0,2,0,0,0
2026-03-02T17:13:43.731106,0,2,0,2,0,0,0
2026-03-02T17:13:45.746736,0,2,0,2,0,0,0
2026-03-02T17:13:47.763692,0,2,0,2,0,0,0
2026-03-02T17:13:49.780922,0,2,0,2,0,0,0
2026-03-02T17:13:51.799319,0,2,0,2,0,0,0
2026-03-02T17:13:53.816649,0,2,0,2,0,0,0
2026-03-02T17:13:55.832258,0,2,0,2,0,0,0
2026-03-02T17:13:57.866310,0,2,0,2,0,0,0
2026-03-02T17:13:59.877383,0,2,0,2,0,0,0
2026-03-02T17:14:01.901426,0,2,0,2,0,0,0
2026-03-02T17:14:03.937422,0,2,0,2,0,0,0
2026-03-02T17:14:05.955635,0,2,0,2,0,0,0
2026-03-02T17:14:07.987687,0,2,0,2,0,0,0
2026-03-02T17:14:10.005767,0,2,0,2,0,0,0
2026-03-02T17:14:12.037482,0,2,0,2,0,0,0
2026-03-02T17:14:14.050960,0,2,0,2,0,0,0
2026-03-02T17:14:16.080621,0,2,0,2,0,0,0
2026-03-02T17:14:18.093247,0,2,0,2,0,0,0
2026-03-02T17:14:20.108502,0,2,0,2,0,0,0
2026-03-02T17:14:22.125360,0,2,0,2,0,0,0
2026-03-02T17:14:24.131403,0,2,0,2,0,0,0
2026-03-02T17:14:26.142154,0,2,0,2,0,0,0
2026-03-02T17:14:28.147007,0,2,0,2,0,0,0
2026-03-02T17:14:30.167754,0,2,0,2,0,0,0
2026-03-02T17:14:32.185328,0,2,0,2,0,0,0
2026-03-02T17:14:34.213844,0,2,0,2,0,0,0
2026-03-02T17:14:36.236698,0,2,0,2,0,0,0
2026-03-02T17:14:38.259713,0,2,0,2,0,0,0
2026-03-02T17:14:40.283206,0,2,0,2,0,0,0
2026-03-02T17:14:42.322102,0,2,0,2,0,0,0
2026-03-02T17:14:44.353662,0,2,0,2,0,0,0
2026-03-02T17:14:46.377945,0,2,0,2,0,0,0
2026-03-02T17:14:48.394968,0,2,0,2,0,0,0
2026-03-02T17:14:50.419698,0,2,0,2,0,0,0
2026-03-02T17:14:52.436391,0,2,0,2,0,0,0
2026-03-02T17:14:54.453336,0,2,0,2,0,0,0
2026-03-02T17:14:56.477477,0,2,0,2,0,0,0
2026-03-02T17:14:58.491183,0,2,0,2,0,0,0
2026-03-02T17:15:00.515910,0,2,0,2,0,0,0
2026-03-02T17:15:02.539757,0,2,0,2,0,0,0
2026-03-02T17:15:04.573048,0,2,0,2,0,0,0
2026-03-02T17:15:06.599012,0,2,0,2,0,0,0
2026-03-02T17:15:08.615785,0,2,0,2,0,0,0
2026-03-02T17:15:10.643702,0,2,0,2,0,0,0
2026-03-02T17:15:12.667441,0,2,0,2,0,0,0
2026-03-02T17:15:14.681029,0,2,0,2,0,0,0
2026-03-02T17:15:16.705101,0,2,0,2,0,0,0
2026-03-02T17:15:18.731894,0,2,0,2,0,0,0
2026-03-02T17:15:20.755404,0,2,0,2,0,0,0
2026-03-02T17:15:22.772298,0,2,0,2,0,0,0
2026-03-02T17:15:24.802069,0,2,0,2,0,0,0
2026-03-02T17:15:26.824967,0,2,0,2,0,0,0
2026-03-02T17:15:28.846083,0,2,0,2,0,0,0
2026-03-02T17:15:30.868932,0,2,0,2,0,0,0
2026-03-02T17:15:32.889884,0,2,0,2,0,0,0
2026-03-02T17:15:34.915662,0,2,0,2,0,0,0
2026-03-02T17:15:36.931640,0,2,0,2,0,0,0
2026-03-02T17:15:38.958250,0,2,0,2,0,0,0
2026-03-02T17:15:40.983556,0,2,0,2,0,0,0
2026-03-02T17:15:43.006374,0,2,0,2,0,0,0
2026-03-02T17:15:45.030219,0,2,0,2,0,0,0
2026-03-02T17:15:47.053796,0,2,0,2,0,0,0
2026-03-02T17:15:49.083822,0,2,0,2,0,0,0
2026-03-02T17:15:51.110543,0,2,0,2,0,0,0
2026-03-02T17:15:53.127568,0,2,0,2,0,0,0
2026-03-02T17:15:55.143424,0,2,0,2,0,0,0
2026-03-02T17:15:57.160274,0,2,0,2,0,0,0
2026-03-02T17:15:59.177385,0,2,0,2,0,0,0
2026-03-02T17:16:01.195528,0,2,0,2,0,0,0
2026-03-02T17:16:03.211710,0,2,0,2,0,0,0
2026-03-02T17:16:05.227377,0,2,0,2,0,0,0
2026-03-02T17:16:07.242945,0,2,0,2,0,0,0
2026-03-02T17:16:09.259334,0,2,0,2,0,0,0
2026-03-02T17:16:11.282573,0,2,0,2,0,0,0
2026-03-02T17:16:13.299506,0,2,0,2,0,0,0
2026-03-02T17:16:15.329117,0,2,0,2,0,0,0
2026-03-02T17:16:17.345442,0,2,0,2,0,0,0
2026-03-02T17:16:19.360145,0,2,0,2,0,0,0
2026-03-02T17:16:21.371911,0,2,0,2,0,0,0
2026-03-02T17:16:23.392084,0,2,0,2,0,0,0
2026-03-02T17:16:25.408451,0,2,0,2,0,0,0
2026-03-02T17:16:27.424727,0,2,0,2,0,0,0
2026-03-02T17:16:29.441049,0,2,0,2,0,0,0
2026-03-02T17:16:31.452684,0,2,0,2,0,0,0
2026-03-02T17:16:33.459483,0,2,0,2,0,0,0
2026-03-02T17:16:35.483595,0,2,0,2,0,0,0
2026-03-02T17:16:37.503051,0,2,0,2,0,0,0
2026-03-02T17:16:39.521582,0,2,0,2,0,0,0
2026-03-02T17:16:41.535966,0,2,0,2,0,0,0
2026-03-02T17:16:43.551456,0,2,0,2,0,0,0
2026-03-02T17:16:45.567782,0,2,0,2,0,0,0
2026-03-02T17:16:47.586234,0,2,0,2,0,0,0
2026-03-02T17:16:49.601878,0,2,0,2,0,0,0
2026-03-02T17:16:51.619493,0,2,0,2,0,0,0
2026-03-02T17:16:53.635556,0,2,0,2,0,0,0
2026-03-02T17:16:55.653813,0,2,0,2,0,0,0
2026-03-02T17:16:57.671303,0,2,0,2,0,0,0
2026-03-02T17:16:59.683890,0,2,0,2,0,0,0
2026-03-02T17:17:01.705145,0,2,0,2,0,0,0
2026-03-02T17:17:03.721256,0,2,0,2,0,0,0
2026-03-02T17:17:05.723858,0,2,0,2,0,0,0
2026-03-02T17:17:07.737221,0,2,0,2,0,0,0
2026-03-02T17:17:09.742213,0,2,0,2,0,0,0
2026-03-02T17:17:11.754956,0,2,0,2,0,0,0
2026-03-02T17:17:13.771700,0,2,0,2,0,0,0
2026-03-02T17:17:15.787984,0,2,0,2,0,0,0
2026-03-02T17:17:17.803677,0,2,0,2,0,0,0
2026-03-02T17:17:19.819651,0,2,0,2,0,0,0
2026-03-02T17:17:21.836329,0,2,0,2,0,0,0
2026-03-02T17:17:23.849894,0,2,0,2,0,0,0
2026-03-02T17:17:25.863885,0,2,0,2,0,0,0
2026-03-02T17:17:27.881087,0,2,0,2,0,0,0
2026-03-02T17:17:29.894500,0,2,0,2,0,0,0
2026-03-02T17:17:31.914497,0,2,0,2,0,0,0
2026-03-02T17:17:33.927731,0,2,0,2,0,0,0
2026-03-02T17:17:35.948684,0,2,0,2,0,0,0
2026-03-02T17:17:37.966186,0,2,0,2,0,0,0
2026-03-02T17:17:39.984420,0,2,0,2,0,0,0
2026-03-02T17:17:42.001738,0,2,0,2,0,0,0
2026-03-02T17:17:44.018775,0,2,0,2,0,0,0
2026-03-02T17:17:46.028113,0,2,0,2,0,0,0
2026-03-02T17:17:48.033968,0,2,0,2,0,0,0
2026-03-02T17:17:50.051174,0,2,0,2,0,0,0
2026-03-02T17:17:52.070948,0,2,0,2,0,0,0
2026-03-02T17:17:54.087825,0,2,0,2,0,0,0
2026-03-02T17:17:56.104652,0,2,0,2,0,0,0
2026-03-02T17:17:58.120643,0,2,0,2,0,0,0
2026-03-02T17:18:00.137993,0,2,0,2,0,0,0
2026-03-02T17:18:02.153570,0,2,0,2,0,0,0
2026-03-02T17:18:04.164827,0,2,0,2,0,0,0
2026-03-02T17:18:06.176031,0,2,0,2,0,0,0
2026-03-02T17:18:08.193252,0,2,0,2,0,0,0
2026-03-02T17:18:10.209304,0,2,0,2,0,0,0
2026-03-02T17:18:12.226416,0,2,0,2,0,0,0
2026-03-02T17:18:14.259105,0,2,0,2,0,0,0
2026-03-02T17:18:16.277431,0,2,0,2,0,0,0
2026-03-02T17:18:18.287835,0,2,0,2,0,0,0
2026-03-02T17:18:20.310226,0,2,0,2,0,0,0
2026-03-02T17:18:22.337136,0,2,0,2,0,0,0
2026-03-02T17:18:24.349051,0,2,0,2,0,0,0
2026-03-02T17:18:26.376156,0,2,0,2,0,0,0
2026-03-02T17:18:28.404799,0,2,0,2,0,0,0
2026-03-02T17:18:30.435360,0,2,0,2,0,0,0
2026-03-02T17:18:32.457914,0,2,0,2,0,0,0
2026-03-02T17:18:34.479359,0,2,0,2,0,0,0
2026-03-02T17:18:36.499095,0,2,0,2,0,0,0
2026-03-02T17:18:38.526510,0,2,0,2,0,0,0
2026-03-02T17:18:40.546036,0,2,0,2,0,0,0
2026-03-02T17:18:42.568444,0,2,0,2,0,0,0
2026-03-02T17:18:44.580927,0,2,0,2,0,0,0
2026-03-02T17:18:46.604885,0,2,0,2,0,0,0
2026-03-02T17:18:48.623502,0,2,0,2,0,0,0
2026-03-02T17:18:50.638672,0,2,0,2,0,0,0
2026-03-02T17:18:52.651087,0,2,0,2,0,0,0
2026-03-02T17:18:54.658859,0,2,0,2,0,0,0
2026-03-02T17:18:56.680897,0,2,0,2,0,0,0
2026-03-02T17:18:58.699725,0,2,0,2,0,0,0
2026-03-02T17:19:00.717394,0,2,0,2,0,0,0
2026-03-02T17:19:02.724332,0,2,0,2,0,0,0
2026-03-02T17:19:04.732004,0,2,0,2,0,0,0
2026-03-02T17:19:06.762136,0,2,0,2,0,0,0
2026-03-02T17:19:08.778043,0,2,0,2,0,0,0
2026-03-02T17:19:10.793524,0,2,0,2,0,0,0
2026-03-02T17:19:12.796508,0,2,0,2,0,0,0
2026-03-02T17:19:14.798902,0,2,0,2,0,0,0
2026-03-02T17:19:16.812699,0,2,0,2,0,0,0
2026-03-02T17:19:18.829471,0,2,0,2,0,0,0
2026-03-02T17:19:20.846823,0,2,0,2,0,0,0
2026-03-02T17:19:22.863313,0,2,0,2,0,0,0
2026-03-02T17:19:24.879212,0,2,0,2,0,0,0
2026-03-02T17:19:26.896403,0,2,0,2,0,0,0
2026-03-02T17:19:28.913565,0,2,0,2,0,0,0
2026-03-02T17:19:30.929190,0,2,0,2,0,0,0
2026-03-02T17:19:32.944922,0,2,0,2,0,0,0
2026-03-02T17:19:34.962572,0,2,0,2,0,0,0
2026-03-02T17:19:36.981135,0,2,0,2,0,0,0
2026-03-02T17:19:38.985207,0,2,0,2,0,0,0
2026-03-02T17:19:41.012481,0,2,0,2,0,0,0
2026-03-02T17:19:43.016050,0,2,0,2,0,0,0
2026-03-02T17:19:45.044166,0,2,0,2,0,0,0
2026-03-02T17:19:47.071295,0,2,0,2,0,0,0
2026-03-02T17:19:49.094191,0,2,0,2,0,0,0
2026-03-02T17:19:51.111023,0,2,0,2,0,0,0
2026-03-02T17:19:53.143372,0,2,0,2,0,0,0
2026-03-02T17:19:55.168460,0,2,0,2,0,0,0
2026-03-02T17:19:57.184140,0,2,0,2,0,0,0
2026-03-02T17:19:59.206214,0,2,0,2,0,0,0
2026-03-02T17:20:01.233269,0,2,0,2,0,0,0
2026-03-02T17:20:03.249222,0,2,0,2,0,0,0
2026-03-02T17:20:05.266975,0,2,0,2,0,0,0
2026-03-02T17:20:07.285076,0,2,0,2,0,0,0
2026-03-02T17:20:09.301217,0,2,0,2,0,0,0
2026-03-02T17:20:11.317964,0,2,0,2,0,0,0
2026-03-02T17:20:13.334474,0,2,0,2,0,0,0
2026-03-02T17:20:15.350273,0,2,0,2,0,0,0
2026-03-02T17:20:17.366626,0,2,0,2,0,0,0
2026-03-02T17:20:19.382549,0,2,0,2,0,0,0
2026-03-02T17:20:21.398717,0,2,0,2,0,0,0
2026-03-02T17:20:23.423663,0,2,0,2,0,0,0
2026-03-02T17:20:25.442217,0,2,0,2,0,0,0
2026-03-02T17:20:27.444744,0,2,0,2,0,0,0
2026-03-02T17:20:29.474995,0,2,0,2,0,0,0
2026-03-02T17:20:31.491104,0,2,0,2,0,0,0
2026-03-02T17:20:33.521929,0,2,0,2,0,0,0
2026-03-02T17:20:35.543922,0,2,0,2,0,0,0
2026-03-02T17:20:37.573221,0,2,0,2,0,0,0
2026-03-02T17:20:39.595291,0,2,0,2,0,0,0
2026-03-02T17:20:41.615216,0,2,0,2,0,0,0
2026-03-02T17:20:43.635822,0,2,0,2,0,0,0
2026-03-02T17:20:45.651826,0,2,0,2,0,0,0
2026-03-02T17:20:47.679945,0,2,0,2,0,0,0
2026-03-02T17:20:49.706782,0,2,0,2,0,0,0
2026-03-02T17:20:51.730169,0,2,0,2,0,0,0
2026-03-02T17:20:53.748248,0,2,0,2,0,0,0
2026-03-02T17:20:55.774838,0,2,0,2,0,0,0
2026-03-02T17:20:57.791228,0,2,0,2,0,0,0
2026-03-02T17:20:59.824809,0,2,0,2,0,0,0
2026-03-02T17:21:01.848919,0,2,0,2,0,0,0
2026-03-02T17:21:03.871452,0,2,0,2,0,0,0
2026-03-02T17:21:05.904688,0,2,0,2,0,0,0
2026-03-02T17:21:07.923111,0,2,0,2,0,0,0
2026-03-02T17:21:09.938770,0,2,0,2,0,0,0
2026-03-02T17:21:11.964052,0,2,0,2,0,0,0
2026-03-02T17:21:13.981097,0,2,0,2,0,0,0
2026-03-02T17:21:16.002383,0,2,0,2,0,0,0
2026-03-02T17:21:18.018759,0,2,0,2,0,0,0
2026-03-02T17:21:20.051780,0,2,0,2,0,0,0
2026-03-02T17:21:22.071777,0,2,0,2,0,0,0
2026-03-02T17:21:24.106109,0,2,0,2,0,0,0
2026-03-02T17:21:26.133813,0,2,0,2,0,0,0
2026-03-02T17:21:28.167173,0,2,0,2,0,0,0
2026-03-02T17:21:30.188387,0,2,0,2,0,0,0
2026-03-02T17:21:32.204673,0,2,0,2,0,0,0
2026-03-02T17:21:34.234460,0,2,0,2,0,0,0
2026-03-02T17:21:36.258096,0,2,0,2,0,0,0
2026-03-02T17:21:38.286163,0,2,0,2,0,0,0
2026-03-02T17:21:40.303183,0,2,0,2,0,0,0
2026-03-02T17:21:42.319431,0,2,0,2,0,0,0
2026-03-02T17:21:44.334314,0,2,0,2,0,0,0
2026-03-02T17:21:46.357256,0,2,0,2,0,0,0
2026-03-02T17:21:48.372459,0,2,0,2,0,0,0
2026-03-02T17:21:50.394631,0,2,0,2,0,0,0
2026-03-02T17:21:52.410965,0,2,0,2,0,0,0
2026-03-02T17:21:54.422789,0,2,0,2,0,0,0
2026-03-02T17:21:56.450777,0,2,0,2,0,0,0
2026-03-02T17:21:58.469994,0,2,0,2,0,0,0
2026-03-02T17:22:00.492118,0,2,0,2,0,0,0
2026-03-02T17:22:04.504901,0,2,0,2,0,0,0
2026-03-02T17:22:06.528694,0,2,0,2,0,0,0
2026-03-02T17:22:08.552044,0,2,0,2,0,0,0
2026-03-02T17:22:10.567984,0,2,0,2,0,0,0
2026-03-02T17:22:12.588438,0,2,0,2,0,0,0
2026-03-02T17:22:14.608212,0,2,0,2,0,0,0
2026-03-02T17:22:16.643468,0,2,0,2,0,0,0
2026-03-02T17:22:18.670775,0,2,0,2,0,0,0
2026-03-02T17:22:20.704091,0,2,0,2,0,0,0
2026-03-02T17:22:22.725017,0,2,0,2,0,0,0
2026-03-02T17:22:24.741087,0,2,0,2,0,0,0
2026-03-02T17:22:26.753504,0,2,0,2,0,0,0
2026-03-02T17:22:28.783771,0,2,0,2,0,0,0
2026-03-02T17:22:30.814871,0,2,0,2,0,0,0
2026-03-02T17:22:32.843546,0,2,0,2,0,0,0
2026-03-02T17:22:34.890651,0,2,0,2,0,0,0
2026-03-02T17:22:36.921023,0,2,0,2,0,0,0
2026-03-02T17:22:38.949604,0,2,0,2,0,0,0
2026-03-02T17:22:40.956685,0,2,0,2,0,0,0
2026-03-02T17:22:42.978714,0,2,0,2,0,0,0
2026-03-02T17:22:44.989380,0,2,0,2,0,0,0
2026-03-02T17:22:47.026166,0,2,0,2,0,0,0
2026-03-02T17:22:49.054685,0,2,0,2,0,0,0
2026-03-02T17:22:51.071307,0,2,0,2,0,0,0
2026-03-02T17:22:53.087846,0,2,0,2,0,0,0
2026-03-02T17:22:55.101532,0,2,0,2,0,0,0
2026-03-02T17:22:57.117030,0,2,0,2,0,0,0
2026-03-02T17:22:59.152436,0,2,0,2,0,0,0
2026-03-02T17:23:01.169431,0,2,0,2,0,0,0
2026-03-02T17:23:03.200276,0,2,0,2,0,0,0
2026-03-02T17:23:05.222567,0,2,0,2,0,0,0
2026-03-02T17:23:07.257777,0,2,0,2,0,0,0
2026-03-02T17:23:09.282392,0,2,0,2,0,0,0
2026-03-02T17:23:11.286012,0,2,0,2,0,0,0
2026-03-02T17:23:13.309181,0,2,0,2,0,0,0
2026-03-02T17:23:15.321290,0,2,0,2,0,0,0
2026-03-02T17:23:17.355940,0,2,0,2,0,0,0
2026-03-02T17:23:19.370771,0,2,0,2,0,0,0
2026-03-02T17:23:21.381914,0,2,0,2,0,0,0
2026-03-02T17:23:23.404871,0,2,0,2,0,0,0
2026-03-02T17:23:25.417853,0,2,0,2,0,0,0
2026-03-02T17:23:27.426383,0,2,0,2,0,0,0
2026-03-02T17:23:29.429426,0,2,0,2,0,0,0
2026-03-02T17:23:31.459437,0,2,0,2,0,0,0
2026-03-02T17:23:33.482239,0,2,0,2,0,0,0
2026-03-02T17:23:35.505445,0,2,0,2,0,0,0
2026-03-02T17:23:37.527280,0,2,0,2,0,0,0
2026-03-02T17:23:39.550199,0,2,0,2,0,0,0
2026-03-02T17:23:41.573013,0,2,0,2,0,0,0
2026-03-02T17:23:43.596182,0,2,0,2,0,0,0
2026-03-02T17:23:45.619323,0,2,0,2,0,0,0
2026-03-02T17:23:47.639845,0,2,0,2,0,0,0
2026-03-02T17:23:49.663627,0,2,0,2,0,0,0
2026-03-02T17:23:51.687235,0,2,0,2,0,0,0
2026-03-02T17:23:53.709760,0,2,0,2,0,0,0
2026-03-02T17:23:55.732575,0,2,0,2,0,0,0
2026-03-02T17:23:57.757070,0,2,0,2,0,0,0
2026-03-02T17:23:59.777440,0,2,0,2,0,0,0
2026-03-02T17:24:01.798748,0,2,0,2,0,0,0
2026-03-02T17:24:03.824973,0,2,0,2,0,0,0
2026-03-02T17:24:05.847950,0,2,0,2,0,0,0
2026-03-02T17:24:07.870870,0,2,0,2,0,0,0
2026-03-02T17:24:09.888359,0,2,0,2,0,0,0
2026-03-02T17:24:11.915865,0,2,0,2,0,0,0
2026-03-02T17:24:13.938984,0,2,0,2,0,0,0
2026-03-02T17:24:15.961731,0,2,0,2,0,0,0
2026-03-02T17:24:17.985075,0,2,0,2,0,0,0
2026-03-02T17:24:20.007922,0,2,0,2,0,0,0
2026-03-02T17:24:22.029739,0,2,0,2,0,0,0
2026-03-02T17:24:24.049103,0,2,0,2,0,0,0
2026-03-02T17:24:26.075958,0,2,0,2,0,0,0
2026-03-02T17:24:28.098904,0,2,0,2,0,0,0
2026-03-02T17:24:30.122919,0,2,0,2,0,0,0
2026-03-02T17:24:32.144143,0,2,0,2,0,0,0
2026-03-02T17:24:34.164530,0,2,0,2,0,0,0
2026-03-02T17:24:36.189580,0,2,0,2,0,0,0
2026-03-02T17:24:38.213604,0,2,0,2,0,0,0
2026-03-02T17:24:40.236912,0,2,0,2,0,0,0
2026-03-02T17:24:42.252277,0,2,0,2,0,0,0
2026-03-02T17:24:44.264959,0,2,0,2,0,0,0
2026-03-02T17:24:46.291220,0,2,0,2,0,0,0
2026-03-02T17:24:48.307755,0,2,0,2,0,0,0
2026-03-02T17:24:50.335124,0,2,0,2,0,0,0
2026-03-02T17:24:52.357773,0,2,0,2,0,0,0
2026-03-02T17:24:54.379020,0,2,0,2,0,0,0
2026-03-02T17:24:56.403004,0,2,0,2,0,0,0
2026-03-02T17:24:58.425840,0,2,0,2,0,0,0
2026-03-02T17:25:00.440425,0,2,0,2,0,0,0
2026-03-02T17:25:02.471973,0,2,0,2,0,0,0
2026-03-02T17:25:04.486938,0,2,0,2,0,0,0
2026-03-02T17:25:06.508627,0,2,0,2,0,0,0
2026-03-02T17:25:08.537768,0,2,0,2,0,0,0
2026-03-02T17:25:10.562671,0,2,0,2,0,0,0
